kiss@	吻
kitchen@	廚房
kite@	風箏
kitten@	小貓
kitty@	小貓
knee@	膝蓋
knife@	刀子
lack@	缺乏
lady@	淑女
lake@	湖
lamb@	小羊
lamp@	燈
land@	陸地
last@	最後的人(或東西);最後;上回
laugh@	笑,笑聲
law@	法律
leader@	領袖
leaf@	樹葉
leave@	准假;休假
left@	左,左邊;激進分子們
leg@	腿
lesson@	課;教訓
letter@	信;字母
level@	水平線
lie@	謊言
life@	人生;生命
lift@	提,吊,升;鼓舞
light@	光線;燈
like@	愛好
lily@	百合花
line@	線;隊伍
lion@	獅子
lip@	嘴唇
list@	單子
little@	沒有多少;短時間;短距離
look@	看;瞥;臉色;眼神;表情
lot@	很多,多數;一批;一塊地
love@	愛
low@	低水平,低點;;低速
lunch@	午餐
luncheon@	午餐,(正式的)午餐會
ma@	媽
machine@	機器
mail@	信件
mama@	(兒語)媽媽
mamma@	mama
man@	男人; 人類
map@	地圖
market@	市場
master@	主人
matter@	事情
May@	五月
meat@	肉類
meet@	集會;競賽大會
middle@	中央
mile@	英哩
milk@	牛奶
mind@	心智
minute@	分鐘
miss@	少女
mistake@	錯誤
mister@	先生
mom@	母親
moment@	片刻
mommy@	母親
Monday@	星期一
money@	錢
monkey@	猴子
month@	月份
moon@	月亮
morning@	早晨
mother@	母親
mountain@	山
mouse@	老鼠; 滑鼠
mouth@	嘴巴
movement@	動作
movie@	電影
mud@	泥巴
mug@	(有柄)大杯子
mummy@	木乃伊;(兒語)媽媽
music@	音樂
must@	必須做的事;不可少的事物
name@	名字
nation@	國家
nature@	自然
neck@	脖子
need@	需要;需求;貧窮
news@	新聞
newspaper@	報紙
night@	夜晚
nine@	九
nineteen@	十九
ninety@	九十
no@	不;沒有;拒絕;反對票
noise@	噪音
noon@	中午
north@	北方
nose@	鼻子
note@	筆記;音符;記錄;便條
nothing@	無事;無物;沒什麼
notice@	注意;通知
November@	十一月
now@	現在,目前,此刻
number@	號碼;數字
nurse@	護士
O.K.@	認可,批准
ocean@	海洋
o'clock@	點鐘
October@	十月
office@	辦公室
officer@	軍官;官員
oil@	油
OK@	認可,批准
okay@	同意;批准
once@	一次,一回
one@	一;一個人;一件事物
open@	戶外,野外;曠野,空地;公開賽
orange@	柳橙;橙色
order@	定單
out@	託辭;(棒球等)出局
outside@	外面,外部;外側;外表
pa@	爸
page@	頁
paint@	油漆,塗料
pair@	一副
pants@	褲子
papa@	爸爸
paper@	紙張
parent@	雙親之一
park@	公園
part@	部份
party@	派對
pass@	通行證;護照;及格;傳球動作;山隘
past@	過去,昔日;往事;經歷;過去式
payment@	支付,付款
pen@	原子筆;墨水筆
pencil@	鉛筆
people@	人們
person@	人
pet@	寵物
piano@	鋼琴
picture@	圖畫;照片
pie@	派(食品)
piece@	件;片
pig@	豬
place@	地方
plan@	計畫
plane@	飛機
plant@	植物,農作物;工廠
play@	遊戲;戲劇
player@	遊戲者;運動者;表演者
playground@	遊樂場;運動場
pocket@	口袋
poetry@	詩,詩歌,韻文
point@	點;要點
police@	警察
policeman@	警察,警員
pond@	池塘
pool@	水池;美式撞球
pop@	砰的一聲
popcorn@	爆米花
position@	位置
power@	權力;動力
practice@	練習
price@	價錢
print@	圖片印刷品;出版物
problem@	問題
public@	公眾,民眾
pull@	拉,拖
purple@	紫色
purpose@	目的
push@	推;推進;奮發;緊迫
queen@	皇后
question@	問題
quiet@	安靜;寂靜;安穩;和平
race@	競賽;(生物的)種類
radio@	收音機
railroad@	鐵路
rain@	雨
rainbow@	彩虹
raise@	加薪;賭注加碼
rat@	老鼠
reach@	可及之範圍
reason@	理由
red@	紅色
report@	報告
rest@	休息;靜止;安息;休止符;其餘
return@	回答;收益;利息;來回票;退貨
rice@	稻米;飯
ride@	搭乘;兜風
right@	公理;權利
ring@	指環;鈴聲
rise@	(數量,程度等)增加,上漲;上升
river@	河流
road@	道路
robot@	機器人
rock@	岩石;搖滾樂
roof@	屋頂
room@	房間
rooster@	雄雞;狂妄自負的人
root@	根
rope@	粗繩
rose@	玫瑰
round@	一輪,一回合,一場,一局;圓形物
row@	行列
rub@	摩擦,擦;阻難;疑難點
rubber@	橡膠
rule@	規則
safe@	保險箱
sail@	帆,篷;帆狀物;船隻
sale@	售賣;賤賣
salt@	鹽
sand@	沙
Saturday@	星期六
saw@	鋸子;鋸條
scare@	驚恐;驚嚇
scene@	景色;場面
school@	學校
sea@	海
season@	季節
seat@	座位
second@	第二;秒
seed@	種子
seesaw@	蹺蹺板
self@	自身,自己;自我
sense@	感官;官能
sentence@	句子
September@	九月
service@	服務
set@	套;組
seven@	七
seventeen@	十七
seventy@	七十
shake@	搖動;奶昔
shape@	形狀
shark@	鯊魚
sheep@	綿羊
sheet@	一張(紙);床單
shine@	光,光亮;光澤;擦亮;陽光,晴天
ship@	船
shirt@	襯衫
shoe@	鞋子
shop@	商店
shore@	岸邊
shot@	射擊,開槍;投籃;拍攝
shoulder@	肩膀
shout@	呼喊;喊叫聲
show@	展覽;電影
side@	邊
sight@	視力;景象
silver@	銀
singer@	歌手
sir@	先生
sister@	姊妹
six@	六
sixteen@	十六
sixty@	六十
size@	大小;尺寸
skill@	技能
skin@	皮膚
sky@	天空
sleep@	睡眠;死亡;冬眠
small@	細小的部分;小件物品
smell@	氣味;香味;臭味;嗅覺;一嗅,一聞;少許;跡象,影蹤
smile@	微笑
smoke@	煙
snake@	蛇
snow@	雪
soap@	肥皂
soda@	蘇打;汽水
sofa@	沙發
soil@	土,泥土,土壤
someone@	某人;有名氣的人
something@	某人;某事;重要的人(或事物);
son@	兒子
song@	歌曲
soul@	靈魂
sound@	聲音
soup@	湯
sour@	酸味;酸的東西
south@	南方
space@	空位;太空
speech@	言論;演講
spoon@	湯匙
sport@	消遣;運動;突變
stair@	梯級;樓梯
stand@	攤子;停止,站立； 立場;態度
star@	星星;明星
start@	出發;開端;啟動
state@	狀態；美國的州
statement@	陳述,說明;結單
station@	車站;場所
stay@	停留,逗留;停止;延後;持續力
step@	步;臺階
stone@	石頭
stop@	車站
store@	商店
story@	故事;樓層
street@	街道
student@	學生
study@	書房
sugar@	糖
summer@	夏天
sun@	太陽
Sunday@	星期日
supper@	晚餐
surprise@	意外之事物
sweet@	(餐後的)甜點;(用作稱呼語)親愛的,寶貝
swim@	游泳;暈眩,眼花;潮流
table@	桌子;表,目錄
tail@	尾巴
tale@	故事,傳說;謊話
talk@	談話;交談;空話;話題;談判
taste@	味道,滋味;體驗;風雅;得體;興趣
taxi@	計程車
taxicab@	計程車
tea@	茶
teacher@	老師
ten@	十
thank@	感謝;謝意;謝辭
then@	那時,當時
there@	那個地方,那裡
thing@	事物;東西
third@	第三;三分之一
thirteen@	十三
thirty@	三十
thought@	思想
thousand@	千
three@	三
throw@	投擲;披巾;(沙發等的)罩單
Thursday@	星期四
ticket@	票;罰單
tie@	結;領帶;平手
tiger@	老虎
time@	時間;次數
tire@	輪胎
today@	今天
tomorrow@	明天
tone@	音色,音調;色調
tonight@	今夜;今晚
tool@	工具
top@	頂部; 陀螺
total@	總額
touch@	觸,碰;接觸;潤色;特長,才能;少許
town@	城市
toy@	玩具
train@	火車
tree@	樹木
trip@	旅行
trouble@	麻煩
try@	嘗試;努力
T-shirt@	短袖圓領運動衫
Tuesday@	星期二
turn@	輪到
twelve@	十二
twenty@	二十
two@	二
uncle@	叔叔
unit@	單位;單元;組件
up@	上升;走運
upstairs@	樓上
use@	用途
vegetable@	蔬菜
view@	視力;視野;看法
visit@	訪問
voice@	(人的)聲音
wait@	等待;等待的時間
walk@	散步;人行道;四壞球保送上一壘
wall@	牆
want@	需要的東西;必需品;缺乏;匱乏
war@	戰爭
warm@	暖和的地方;取暖,加熱
warming@	暖和；加溫
wash@	洗,洗滌;要洗的(洗好的)衣服
waste@	浪費
watch@	手錶
water@	水
way@	方法;路
wear@	穿;戴;佩;磨損
weather@	天氣
wedding@	婚禮
Wednesday@	星期三
week@	星期
weekend@	周末
weight@	重量
welcome@	歡迎,款待;歡迎辭
well@	井,水井;採光井;通風井
west@	西方
where@	哪裡,何處; 地點
while@	一會兒
white@	白色
whole@	全部,全體;整體
why@	原因,理由;難解的問題,謎
wide@	歪球,壞球
wife@	妻子
will@	意志;決心;遺囑
win@	獲勝,成功,贏;贏得物
wind@	風
window@	窗戶
wine@	葡萄酒
winter@	冬天
wish@	希望,願望;祝福,祈頌
woman@	女人
wood@	木材
word@	字
work@	工作,作品
worker@	工人
world@	世界
worm@	蠕蟲
worry@	煩惱;焦慮;擔心
worse@	更糟的事
worst@	最壞者;最壞的部分;最壞的情況
writer@	作家
wrong@	錯誤;不道德;違法,犯罪;壞事
Xmas@	耶誕節 (=Christmas)
yam@	山芋類植物
year@	年
yellow@	黃色
yes@	肯定的回答,同意;贊成票
yesterday@	昨天;往昔
young@	青年們;雛
zero@	零
zoo@	動物園
absent@	缺席的,不在場的
active@	活躍的
alike@	相似的
alive@	活著的;活躍的
ancient@	古代的
asleep@	睡著的
backward@	向後的;落後的
believable@	可信的
bitter@	苦的;嚴酷的
blank@	空白的;空的,無內容的;茫然的
blind@	瞎的
bloody@	流血的
bony@	骨的;似骨的
brief@	短暫的
broad@	寬廣的
calm@	寧靜的
central@	中央的
cheap@	便宜的
chemical@	化學的
childish@	幼稚的
childlike@	天真爛漫的
choice@	上等的,精選的;挑三揀四的
classic@	典型的;古典的
clever@	聰明伶俐的
cloudy@	多雲的;陰天的
colorful@	富有色彩的
comfortable@	舒適的
complete@	完整的；徹底的
convenient@	方便的
costly@	昂貴的;代價高的
crazy@	古怪的;著迷的
cream@	奶油色的,淡黃色的,乳黃色的
cruel@	殘酷的
curious@	好奇的
daily@	每日的
dangerous@	危險的
deaf@	聾的
delicious@	好吃的
dishonest@	不誠實的
distant@	遠離的
dizzy@	暈眩的
double@	雙重的
downtown@	城市商業區的
dull@	晦暗的;無光澤的
dumb@	愚笨的;啞的
eastern@	東方的
effective@	有效的
elder@	年紀較長的
elect@	選定的,當選的
entire@	全部的,整個的
exact@	確切的,精確的
excellent@	非常好的
expensive@	貴的
expert@	熟練的,老練的;專家的
express@	快遞的,快運的;明確的
extra@	額外的
fair@	公平的;美好的
famous@	著名的
favorite@	最喜愛的
fearful@	可怕的;害怕的
female@	女性的
firm@	牢固的
fit@	適合的;恰當的;相稱的;能勝任的
flat@	平的
foggy@	有霧的
following@	接著的,其次的;下面的
foolish@	愚蠢的
formal@	正式的
former@	前者
forward@	前面的
frank@	坦白的
friendly@	友善的
further@	較遠的;另外的
future@	未來的,將來的;將來(時)的
generous@	慷慨的
gentle@	溫柔的
giant@	巨大的
golden@	金色的
grassy@	長滿草的;似草的
greedy@	貪心的
handsome@	英俊的
hateful@	可恨的;充滿憎恨的
healthy@	健康的
helpful@	有益的
homesick@	想家的
honest@	誠實的
humble@	謙恭的;微賤的
humid@	潮濕的
ill@	生病的
independent@	獨立的
instant@	即時的
international@	國際的
joint@	接頭;連接
juicy@	多汁的
latest@	最新的;最近的;最遲的
legal@	合法的
local@	本地的
lone@	孤單的;無伴的
lonely@	寂寞的
lovely@	動人的
magic@	不可思議的;有魔力的
main@	最主要的
male@	男性的
measurable@	可測量的;可預見的
military@	軍事的
minus@	負的,減去的
modern@	現代的
movable@	可動的,可移動的
naked@	裸體的
narrow@	窄的
national@	國家的
natural@	天然的
naughty@	頑皮的
nearby@	附近的
neat@	整潔的;整齊的
necessary@	需要的
negative@	否定的;負面的
neither@	兩者都不
northern@	北方的;向北方的
novel@	新的,新穎的,新奇的
official@	官方的,法定的
ordinary@	平常的
overseas@	國外的
painful@	痛的
particular@	特殊的;
patient@	有耐心的,能忍受的
peaceful@	寧靜的;和平的
perfect@	完美的
personal@	個人的
pink@	粉紅色的
plain@	簡樸的;清楚的
playful@	愛玩耍的;開玩笑的
pleasant@	愉快的;美好的
plus@	正的;外加的;有益的;陽性的;正電的
polite@	有禮貌的
popular@	流行的;受歡迎的
positive@	正面的;確信的
powerful@	強有力的
present@	出席的;當前的;現在式的
principal@	主要的,首要的;資本的,本金的
private@	私人的
proud@	感光榮的;驕傲的
rainy@	下雨的;多雨的
rapid@	迅速的
rare@	罕見的
recent@	最近的
regular@	通常的;定期的
responsible@	負責任的
rocky@	岩石的;多岩石的
royal@	皇家的
rude@	無禮的
salty@	有鹽分的;鹹味濃的
secret@	神祕的,奧祕的
select@	精選的;卓越的
separate@	單獨的,個別的
serious@	嚴肅的;嚴重的;認真的
shocked@	震驚的
silent@	寂靜的
similar@	相似的
single@	單一的;獨身的
skilled@	熟練的;有技能的
skillful@	有技術的, 熟練的
skinny@	很瘦的
sleepy@	想睡的
slender@	纖細的
slim@	細長的;微小的
snowy@	似雪的;多雪的
social@	社會的;交際的
southern@	南方的;向南方的
square@	正方形的
standard@	一般性的
straight@	直的
strict@	嚴謹的,精確的
successful@	成功的
sudden@	突然的
sunny@	晴朗的
talkative@	好說話的
tasty@	高雅的;大方的
teenage@	十幾歲的
terrible@	可怕的
terrific@	非常好的;可怕的
thick@	粗的;厚的
thin@	瘦的
thirsty@	口渴的
traditional@	傳統的
ugly@	醜的
uniform@	相同的,一致的;不變的
upper@	較高的
used@	習慣於; 舊的;用舊了的
usual@	例常的
video@	電視的;電視影像的;錄影的
western@	西方的
wet@	潮溼的
whatever@	無論怎麼的
wild@	野生的;無法無天的
willing@	願意的,樂意的
windy@	多風的
wise@	有智慧的
wonderful@	很棒的;奇妙的
wooden@	木製的;僵硬的;笨拙的
absent@	缺席
accept@	接受
advance@	推進;提升;貸(款)
aid@	有助於
aim@	瞄準,對準
alarm@	向...報警;使驚慌不安
amount@	合計,共計
apply@	塗,敷;應用
argue@	爭論
arm@	用武器裝備;提供,配備; 武裝起來
arrange@	排列;整理
arrest@	逮捕;拘留
arrive@	到達
attack@	進攻;襲擊
attend@	出席,參加;照料;伴隨
avoid@	避免
baby-sit@	當臨時保姆
bake@	烘;烤
barbecue@	(在戶外)烤,炙(肉類)
bark@	狗叫
battle@	與...作戰
BBQ@	烤肉 barbecue
bead@	用珠裝飾
bear@	承受
beep@	作嗶嗶聲;吹警笛
beg@	乞討;懇求
belt@	用皮帶抽打;環繞;猛擊
bend@	折彎;轉彎
bet@	以(錢;物等)打賭
bill@	記入帳
bind@	捆;綁
blind@	使看不見,使失明;使失去理智
board@	上車;上船
boil@	(水等)沸騰;開;滾
bomb@	轟炸,投彈;慘敗
borrow@	借
boss@	指揮;作威作福
bother@	煩擾
bottle@	把...裝入瓶中;約束,抑制(感情);隱藏
bow@	鞠躬
branch@	出枝;分支;分岔
brand@	印...商標於
brief@	簡報;作...的提要
broadcast@	廣播
brush@	刷
burn@	燒;燙傷
burst@	爆開;闖入
button@	扣鈕扣
cable@	發越洋電報
calm@	變安靜;使鎮定
cancel@	取消
carpet@	在...上鋪地毯;斥責
cart@	用運貨車裝運
cartoon@	畫漫畫;畫草圖
cash@	兌現
cave@	塌落,倒坍
chalk@	使變白;畫出...的草圖;規劃;記下
change@	改變;更改
charge@	索價;充電
cheat@	欺騙;作弊
choose@	選擇;挑選
circle@	畫圓圈;圈出;盤旋;流傳
claim@	聲稱
clap@	拍(手);鼓(掌)
claw@	用爪子抓
clothe@	給...穿衣;為...提供衣服
clown@	開玩笑;裝傻
club@	募集;捐獻;集資;聯合起來
coach@	訓練,指導,輔導;乘馬車旅行
coin@	鑄造(貨幣);創造,杜撰(新詞等)
collect@	收集
comb@	用梳子梳理
compare@	比較
complain@	抱怨
complete@	完成
confirm@	確認
conflict@	矛盾,衝突
consider@	考慮
contact@	接觸;聯繫
contain@	包含;容納
control@	控制
copy@	拷貝;抄襲
cough@	咳嗽
couple@	連接;結合;成婚;交配
court@	向...獻殷勤;追求;引誘;求婚
crane@	伸(頸)
create@	創造
crop@	收成
cross@	越過;渡過
crow@	得意洋洋,幸災樂禍
crowd@	擠滿;聚集
cure@	治癒
curtain@	(用簾子)遮掉,隔開
damage@	損害
dawn@	破曉, 頓悟
debate@	辯論
decorate@	佈置
delay@	延緩;使延期
deliver@	遞送;發表,講;給……接生
deny@	否定,否認
depend@	依賴
describe@	描述
desert@	遺棄;離棄;逃跑
design@	設計
desire@	渴望;要求;想與...發生性關係
detect@	查出
develop@	發展
dial@	撥(電話號碼)
disagree@	不一致,不符
disappear@	消失
discuss@	討論
display@	陳列;展出
distance@	使疏遠
divide@	分開;除以
dot@	點綴; 打點,加點
double@	加倍
doubt@	懷疑
drag@	拉,拖
dress@	穿著
drop@	(使)滴落;丟下
drug@	使服麻醉藥;使服毒品
drum@	打鼓;咚咚地敲
dull@	弄鈍;使不活躍;減少;減輕
earn@	賺到
effect@	造成;招致
elect@	選出
encourage@	鼓勵;助長
enjoy@	喜歡;享受
excite@	使興奮;使激動
excuse@	原諒;借光
exercise@	鍛鍊;操練;練習;運用,行使
exist@	存在
expect@	期待
experience@	經歷;感受
explain@	解釋
express@	表示
fail@	失敗;不及格
fault@	挑...的毛病;產生斷層
favor@	支持,擁護;有利於
fence@	用柵(或籬)圍起來;防護;保衛
figure@	估計;描繪
film@	把...拍成電影;生薄膜
firm@	使穩固;使牢固;變堅實
fit@	合身;適合
fix@	修理
flag@	打旗號表示;衰退,低落
flash@	使閃光;使閃爍
flat@	使變平;降半音
flood@	淹沒;使泛濫
flour@	撒粉於;把...磨成粉
flow@	(河水等)流動
flute@	用長笛奏(樂曲)
focus@	集中
fool@	愚弄
forgive@	原諒
form@	形成
forward@	轉遞
frighten@	害怕;吃驚
function@	起作用
further@	更遠地;進一步地;促進;助長
gain@	得到;增進
garage@	把(汽車等)送入車庫(或修理廠)
gather@	集合
glue@	黏住;緊附
golf@	打高爾夫球
govern@	統治;管理
grade@	將...分等級;將...分類
greet@	問候;致敬
guard@	保衛;看守
hammer@	敲打
handle@	處理;搬弄
hang@	把…掛起;吊
hide@	躲;隱藏
hire@	雇用
hop@	單足跳
hum@	哼曲子
humble@	使謙卑;使威信掃地
hunt@	追獵
hurry@	趕快
ignore@	不理睬
imagine@	想像
improve@	改善
include@	包含
increase@	增加
indicate@	指出
influence@	影響,感化;左右
ink@	用墨水寫;簽署;簽訂(合同等)
insist@	堅持
instance@	舉...為例;引證
interview@	面談;採訪
introduce@	介紹
invent@	發明
invite@	邀請
jam@	擠;夾傷
jazz@	使活潑;奏爵士樂;遊蕩
jog@	慢跑
joint@	連接,接合
judge@	判斷;審判
knock@	敲
lend@	出借
lick@	舔
limit@	限定
link@	聯繫
locate@	把...設置在;使...座落於
lock@	鎖住
log@	伐(林木);把...記入航海日誌
lose@	輸;失去
lower@	放下,降下;放低;減低;減弱
maintain@	維持;保養
mark@	做記號
mask@	在(臉上)戴面具;掩飾
match@	相配
mate@	使交配
measure@	計量
mine@	開礦;佈雷;破壞
mirror@	反映,反射
mix@	混合
model@	塑像;當模特兒
motion@	打手勢;搖(或點)頭示意;擺動,走
multiply@	乘,使相乘
nail@	將...釘牢;捕獲;揭露;擊,打
narrow@	變窄;收縮;減少
needle@	(用話)刺激,挑逗;用針縫
neighbor@	與...為鄰
nest@	築巢;巢居;伏窩
net@	用網捕;使淨賺
nod@	點頭
obey@	服從
object@	反對
occur@	發生;出現
offer@	提供
omit@	略過
operate@	運作;運轉;動手術
organize@	使有條理;安排
pack@	包裝
package@	把...打包;包裝
pain@	使煩惱,使痛苦;使疼痛
pardon@	寬恕
parrot@	機械地模仿
paste@	黏貼
pat@	輕拍,撫拍
pattern@	仿造,模仿
pepper@	加胡椒粉於;使佈滿;嚴懲
perfect@	使完美;做完
phone@	打電話
photo@	給...拍照; 拍照;在照片上顯得
photograph@	拍照
phrase@	用言語表達,用(詞)
pick@	採收;撿起;選
picnic@	去野餐,參加野餐;在戶外用餐
pile@	堆起
pillow@	枕著頭;靠
pin@	釘住;壓住;按住;把...歸罪於
pipe@	用管道輸送;吹奏管樂;尖聲叫嚷
pitch@	搭(帳篷);紮(營);為...定調
plate@	鍍;電鍍
poison@	放毒,下毒
pose@	擺姿勢
post@	郵寄;登入(分類帳等);發表
pot@	把...放在罐(或鍋)裡;亂射
pound@	敲打;(心等)劇跳;腳步沈重地走
praise@	讚美
pray@	禱告
prefer@	更喜歡
present@	提出
press@	壓,擠;催逼
pride@	使得意,以...自豪
prize@	重視,珍視;估價
produce@	製造;出產
progress@	前進;進行;上進,提高,進步
project@	計劃;企劃;突出,伸出;投射
promise@	答應
pronounce@	發...音
propose@	提議
protect@	保護
provide@	供應
pump@	跳動;使用唧筒
punish@	處罰
puzzle@	使迷惑
quarter@	把...四等分;供...住宿;;駐紮
quit@	放棄;離職
quiz@	挖苦,嘲弄;考問
range@	排列
realize@	認知;實現
record@	記錄;錄音
refuse@	拒絕
regard@	把...看作;尊重
reject@	拒絕
repeat@	重複
reply@	回答
require@	需要
respect@	尊敬
result@	發生,產生;結果;導致
review@	溫習;回顧
rock@	搖動
rush@	催促;急送
sample@	取...的樣品;抽樣檢查
sandwich@	將..夾在中間,擠進
satisfy@	使滿意
sauce@	給...加調味汁
score@	得分
screen@	篩選;放映電影
search@	搜尋;搜查
section@	把...分成段(或組等);將...切片
select@	挑選
separate@	分隔
settle@	安放;安頓;解決(問題等)
share@	分享
shell@	剝...的殼;砲轟;射擊
shock@	使震動
shoot@	注射;射擊;拍攝
shower@	傾注;洗淋浴
sign@	簽字;做信號
silence@	使沈默;使啞口無言;使安靜
single@	選出,挑出;擊出一壘安打
sink@	沉下;陷於
skirt@	繞開,避開
slide@	滑壘滑動
slim@	減肥;減少,縮減
slip@	滑動;鬆脫
snack@	吃快餐;吃點心
solve@	解決
sort@	把...分類
speed@	加速;促進
spot@	沾污;察出
spread@	展開;散布
spring@	彈開;湧現;源(於)
stage@	上演;籌劃;發動
stamp@	頓足;蓋印
steal@	偷竊
steam@	蒸
steel@	鋼化;給...包上鋼
stick@	黏貼;刺;戮;釘住;插牢;堅持
storm@	猛攻
stream@	流;蜂擁而進
stress@	強調
stretch@	舒展肢體,伸懶腰
strike@	打擊;(鐘)敲響
string@	(用線,繩)縛,紮,掛
struggle@	掙扎;對抗
subtract@	減,減去
succeed@	成功
suit@	適合;相稱;彼此協調
supply@	供給,供應
support@	支持
surface@	顯露,呈現;起床,露面
survive@	在...之後仍然活著
swallow@	吞嚥
sweep@	掃
swing@	搖擺;揮動
tape@	用帶子捆紮;用錄音帶為...錄音(或影)
target@	把...作為目標(或對象)
task@	派給...任務;要...做一項工作
team@	使合作;結成一隊
tear@	撕
telephone@	打電話,通電話
term@	把...稱為,把...叫做
test@	試驗;測驗
thumb@	用拇指翻動;迅速翻閱;豎起拇指要求搭車
thunder@	打雷;大聲斥責;威嚇
tip@	給小費;使傾斜
title@	加標題於;授頭銜於
toast@	烤;乾杯
toe@	用腳尖走(或站)
tongue@	舔;用舌吹(管樂器);發(音)
tour@	帶...作巡迴演出
towel@	用毛巾擦
tower@	高聳,屹立;勝過;高飛,翱翔
track@	跟蹤;沿著(道路)走
trade@	交換; 做買賣,進行交易
traffic@	在...上通行;交易,來來往往
trap@	設陷阱
travel@	旅行
treasure@	珍愛
treat@	對待;治療
trick@	欺騙
truck@	用卡車運送
trumpet@	吹喇叭
trust@	信任
tunnel@	挖掘隧道
type@	打字
uniform@	使成一樣;使一律化
vacation@	度假
value@	估價,評價;尊重;重視
vote@	投票
wake@	叫醒
wave@	揮動
wed@	娶;嫁
wet@	把...淋濕,打濕,弄濕;尿濕
wheel@	旋轉,轉動
whisper@	低語,耳語
widen@	加寬;擴大
wing@	在...裝翼;飛行
wire@	用金屬絲縛;拍電報
wonder@	納悶
wound@	傷害
abroad@	在國外
alike@	一樣地,相似地
aloud@	大聲地
altogether@	完全地;總共
anyhow@	無論如何,總之
anyplace@	任何地方(=anywhere)
anytime@	在任何時候
anyway@	不管怎樣
anywhere@	任何地方
backward@	向後地;落後地
backwards@	向後;倒,逆;往回,向原處
besides@	並且
beyond@	在更遠處
cheap@	便宜地;卑鄙地
daily@	每日
double@	雙倍地;加倍地;雙重地
downtown@	往城市商業區
especially@	特別地
express@	用快遞;由直達快車;特意地
extra@	額外地;另外;特別地,非常地
fair@	公平地,公正地;正面地
firm@	穩固地;牢固地
flat@	平直地,仰臥地;恰恰,正好;斷然地
forward@	向前地
forwards@	向前;往後,今後;提前地
further@	而且;再者
hardly@	幾乎不,簡直不
however@	無論如何,不管怎樣
ill@	惡劣地;困難地;不利地
increasingly@	漸增地
nearby@	在附近
nearly@	幾乎,差不多;密切地,親密地
neither@	也不
none@	毫不,決不
overseas@	在海外
rather@	寧可;頗為
simply@	簡單地,簡易地;簡明地;只不過
somewhere@	在某處
straight@	直,挺直地;正直地;立刻
therefore@	因此
through@	穿過,通過;從頭至尾;(電話)接通
throughout@	處處;始終;在所有方面
whenever@	無論什麼時候
wherever@	無論什麼地方
wild@	狂暴地;無控制地;胡亂地
within@	在內部
without@	在沒有(或缺少)的情況下
besides@	除...之外
beyond@	越出;晚於;在...那一邊
following@	在...以後
minus@	減（去）
per@	經,由;每;按照
plus@	加(上)
through@	經過
throughout@	遍及
upon@	在...之上
within@	在…裡; 不超過
without@	沒有
worth@	值得(做...)
although@	雖然
neither@	也不
whenever@	無論什麼時候;每當
wherever@	無論在哪裡
ability@	能力;專門技能
absence@	缺席
addition@	加;附加
advance@	前進;發展;預付
affair@	事件;風流韻事;喜慶活動
aid@	幫助;助手;助聽器
aim@	目標,目的
aircraft@	航空器;飛機
airline@	航空公司
alarm@	警鈴;警報;驚慌
album@	相簿;集郵簿;唱片集
almond@	杏仁
alphabet@	字母
amount@	總數
ankle@	腳踝
apartment@	公寓
appearance@	出現;顯露;外貌
appetite@	胃口,食慾
apron@	圍裙;工作裙
argument@	爭論
armchair@	扶手椅子
arrangement@	安排;準備工作
arrest@	逮捕;遏止
arrow@	箭;箭號
artist@	藝術家
assistant@	助手
attack@	攻擊
attention@	注意;專心
baby-sitter@	保姆
bakery@	麵包店
balcony@	陽臺
bamboo@	竹子
banker@	銀行家;莊家
barbecue@	烤肉
bark@	吠聲
basement@	地下室
basics@	基礎;基本原理(或原則)
basis@	基礎
battle@	戰鬥;戰役
bead@	有孔小珠
bean@	豆莢;豆子
beard@	鬍子
bedroom@	臥房
beef@	牛肉
beep@	嗶嗶的聲音
beer@	啤酒
beetle@	甲蟲
beginner@	新手
belief@	相信;信仰
belt@	腰帶
bench@	長凳;長椅
bend@	彎;曲;俯
bet@	打賭
bill@	帳單; 鈔票
blackboard@	黑板
blank@	空白
board@	木板;膳食;車上;船上; 董事會
boil@	沸騰;煮沸;翻滾
bomb@	炸彈
bookcase@	書架
boss@	老闆
bother@	煩惱,麻煩;使人煩惱的人(或事物)
bottle@	瓶子
bow@	弓
bowling@	保齡球戲
brain@	腦;智力,頭腦
branch@	樹枝;支部
brand@	商標
brick@	磚塊
brief@	概要;訴書;短而緊的內褲;簡報
broadcast@	廣播;廣播節目;散佈;播種
brunch@	早午餐
brush@	刷子
bun@	小圓麵包
bundle@	捆;大量
burger@	漢堡牛肉餅
burn@	灼傷
burst@	爆炸;破裂;缺口
business@	商業;事
button@	鈕扣
cabbage@	包心菜
cable@	纜索;有線電視
cafe@	小餐館;咖啡廳
cafeteria@	自助餐館
calendar@	日曆;月曆;行事曆
calm@	安靜;鎮定;平靜;無風
cancer@	癌症
candle@	蠟燭
captain@	隊長;機長;艦長
carpet@	地毯
carrot@	胡蘿蔔
cart@	手推車
cartoon@	卡通
cash@	現款
cassette@	卡式磁帶
castle@	城堡
catsup@	果醬;番茄醬
cave@	洞穴,洞窟
ceiling@	天花板
cell@	單人牢房;細胞;蜂房的巢室;電池
century@	一世紀
cereal@	麥片
chalk@	粉筆
change@	零錢
character@	特性;角色;(中文)字
charge@	費用;充電
cheat@	騙子;欺詐,欺騙,作弊
chemical@	化學製品;化學藥品
chess@	西洋棋
chin@	下巴
